time,total_length,FPS,behavior,behavioral_category,status,participantID,block
51.767,152.420,22.35,l_4r_2,4Red,POINT,24,3
51.902,152.420,22.35,BC,BrickClick,POINT,24,3
51.902,152.420,22.35,u_4r_4,4Red,STOP,24,3
52.349,152.420,22.35,l_3_os,3Orange,POINT,24,3
52.841,152.420,22.35,u_4r_2,4Red,START,24,3
53.423,152.420,22.35,l_base,Base,START,24,3
54.139,152.420,22.35,BC,BrickClick,POINT,24,3
54.139,152.420,22.35,u_4r_2,4Red,STOP,24,3
54.183,152.420,22.35,l_base,Base,STOP,24,3
54.318,152.420,22.35,u_4yr_1,4YellowRound,START,24,3
55.839,152.420,22.35,l_4yr_4,4YellowRound,POINT,24,3
55.973,152.420,22.35,l_3_ob,3Orange,POINT,24,3
56.376,152.420,22.35,l_base,Base,START,24,3
58.166,152.420,22.35,BC,BrickClick,POINT,24,3
59.016,152.420,22.35,u_4yr_1,4YellowRound,STOP,24,3
59.597,152.420,22.35,l_base,Base,STOP,24,3
59.866,152.420,22.35,l_4yr_4,4YellowRound,POINT,24,3
60.089,152.420,22.35,u_4yr_4,4YellowRound,START,24,3
60.268,152.420,22.35,l_3_os,3Orange,POINT,24,3
60.805,152.420,22.35,l_4yr_4,4YellowRound,POINT,24,3
61.432,152.420,22.35,l_base,Base,START,24,3
62.103,152.420,22.35,BC,BrickClick,POINT,24,3
62.103,152.420,22.35,u_4yr_4,4YellowRound,STOP,24,3
62.416,152.420,22.35,l_base,Base,STOP,24,3
62.550,152.420,22.35,l_3_os,3Orange,POINT,24,3
62.998,152.420,22.35,l_3_ob,3Orange,POINT,24,3
63.043,152.420,22.35,u_3_ob,3Orange,START,24,3
63.132,152.420,22.35,l_base,Base,START,24,3
65.996,152.420,22.35,l_3_ob,3Orange,POINT,24,3
66.622,152.420,22.35,l_base,Base,STOP,24,3
68.949,152.420,22.35,l_base,Base,START,24,3
71.812,152.420,22.35,l_3_os,3Orange,POINT,24,3
71.812,152.420,22.35,l_base,Base,STOP,24,3
72.125,152.420,22.35,l_3_om,3Orange,POINT,24,3
72.707,152.420,22.35,l_base,Base,START,24,3
74.899,152.420,22.35,l_3_os,3Orange,POINT,24,3
74.899,152.420,22.35,l_base,Base,STOP,24,3
75.794,152.420,22.35,l_base,Base,START,24,3
76.957,152.420,22.35,l_base,Base,STOP,24,3
77.271,152.420,22.35,l_3_os,3Orange,POINT,24,3
78.121,152.420,22.35,BC,BrickClick,POINT,24,3
78.121,152.420,22.35,l_3_ob,3Orange,POINT,24,3
78.568,152.420,22.35,l_3_om,3Orange,POINT,24,3
78.792,152.420,22.35,l_base,Base,START,24,3
79.418,152.420,22.35,l_base,Base,STOP,24,3
79.418,152.420,22.35,remove,Remove,POINT,24,3
79.463,152.420,22.35,l_3_om,3Orange,POINT,24,3
79.597,152.420,22.35,u_3_ob,3Orange,STOP,24,3
79.911,152.420,22.35,l_3_om,3Orange,POINT,24,3
79.911,152.420,22.35,u_3_om,3Orange,START,24,3
80.179,152.420,22.35,l_base,Base,START,24,3
81.298,152.420,22.35,BC,BrickClick,POINT,24,3
81.298,152.420,22.35,u_3_om,3Orange,STOP,24,3
81.432,152.420,22.35,l_base,Base,STOP,24,3
81.521,152.420,22.35,l_1t,1transparent,POINT,24,3
81.790,152.420,22.35,l_base,Base,START,24,3
83.624,152.420,22.35,u_1t,1transparent,START,24,3
85.996,152.420,22.35,BC,BrickClick,POINT,24,3
85.996,152.420,22.35,u_1t,1transparent,STOP,24,3
86.846,152.420,22.35,remove,Remove,POINT,24,3
93.468,152.420,22.35,BC,BrickClick,POINT,24,3
95.928,152.420,22.35,remove,Remove,POINT,24,3
98.613,152.420,22.35,BC,BrickClick,POINT,24,3
102.282,152.420,22.35,remove,Remove,POINT,24,3
102.774,152.420,22.35,BC,BrickClick,POINT,24,3
104.161,152.420,22.35,remove,Remove,POINT,24,3
106.622,152.420,22.35,BC,BrickClick,POINT,24,3
107.785,152.420,22.35,Acc,Accidents,START,24,3
108.546,152.420,22.35,l_base,Base,STOP,24,3
109.172,152.420,22.35,l_3_os,3Orange,POINT,24,3
110.201,152.420,22.35,l_base,Base,START,24,3
114.004,152.420,22.35,BC,BrickClick,POINT,24,3
114.541,152.420,22.35,Acc,Accidents,STOP,24,3
117.271,152.420,22.35,BC,BrickClick,POINT,24,3
120.000,152.420,22.35,Acc,Accidents,START,24,3
120.537,152.420,22.35,l_base,Base,STOP,24,3
121.253,152.420,22.35,l_base,Base,START,24,3
124.206,152.420,22.35,Acc,Accidents,STOP,24,3
124.206,152.420,22.35,BC,BrickClick,POINT,24,3
125.369,152.420,22.35,remove,Remove,POINT,24,3
129.530,152.420,22.35,BC,BrickClick,POINT,24,3
129.888,152.420,22.35,l_base,Base,STOP,24,3
130.022,152.420,22.35,l_3_ob,3Orange,POINT,24,3
130.246,152.420,22.35,l_base,Base,START,24,3
130.470,152.420,22.35,u_3_ob,3Orange,START,24,3
130.828,152.420,22.35,u_base,Base,STOP,24,3
131.007,152.420,22.35,l_base,Base,STOP,24,3
131.096,152.420,22.35,l_3_ob,3Orange,POINT,24,3
131.409,152.420,22.35,u_base,Base,START,24,3
135.034,152.420,22.35,BC,BrickClick,POINT,24,3
135.078,152.420,22.35,u_3_ob,3Orange,STOP,24,3
135.481,152.420,22.35,l_3_os,3Orange,POINT,24,3
135.481,152.420,22.35,u_3_os,3Orange,START,24,3
137.002,152.420,22.35,l_base,Base,START,24,3
137.808,152.420,22.35,BC,BrickClick,POINT,24,3
137.897,152.420,22.35,u_3_os,3Orange,STOP,24,3
138.613,152.420,22.35,Acc,Accidents,START,24,3
144.116,152.420,22.35,BC,BrickClick,POINT,24,3
149.306,152.420,22.35,Acc,Accidents,STOP,24,3
149.306,152.420,22.35,BC,BrickClick,POINT,24,3
150.336,152.420,22.35,l_base,Base,STOP,24,3
150.336,152.420,22.35,u_base,Base,STOP,24,3
2.749,185.240,23.28,l_4yr_1,4YellowRound,POINT,4,1
3.136,185.240,23.28,l_2dr_1,2DarkRed,POINT,4,1
4.940,185.240,23.28,l_3_om,3Orange,POINT,4,1
5.284,185.240,23.28,l_2dr_1,2DarkRed,POINT,4,1
5.670,185.240,23.28,l_4r_1,4Red,POINT,4,1
5.928,185.240,23.28,l_4yr_2,4YellowRound,POINT,4,1
6.314,185.240,23.28,l_3_ob,3Orange,POINT,4,1
6.572,185.240,23.28,l_2dr_1,2DarkRed,POINT,4,1
7.302,185.240,23.28,l_4r_2,4Red,POINT,4,1
7.904,185.240,23.28,l_3_ob,3Orange,POINT,4,1
8.892,185.240,23.28,l_4r_1,4Red,POINT,4,1
9.278,185.240,23.28,l_2dr_1,2DarkRed,POINT,4,1
10.739,185.240,23.28,l_2dr_1,2DarkRed,POINT,4,1
11.899,185.240,23.28,l_2dr_1,2DarkRed,POINT,4,1
14.390,185.240,23.28,l_3_ob,3Orange,POINT,4,1
14.948,185.240,23.28,l_4yr_2,4YellowRound,POINT,4,1
16.323,185.240,23.28,l_2dr_1,2DarkRed,POINT,4,1
17.869,185.240,23.28,l_3_ob,3Orange,POINT,4,1
18.299,185.240,23.28,l_1t,1transparent,POINT,4,1
18.385,185.240,23.28,l_2dr_1,2DarkRed,POINT,4,1
18.900,185.240,23.28,l_3_ob,3Orange,POINT,4,1
19.502,185.240,23.28,l_2dr_1,2DarkRed,POINT,4,1
19.802,185.240,23.28,l_3_ob,3Orange,POINT,4,1
20.146,185.240,23.28,l_2dr_1,2DarkRed,POINT,4,1
20.619,185.240,23.28,l_4r_3,4Red,POINT,4,1
21.048,185.240,23.28,l_4yr_1,4YellowRound,POINT,4,1
21.048,185.240,23.28,l_4yr_2,4YellowRound,POINT,4,1
21.649,185.240,23.28,l_4r_1,4Red,POINT,4,1
21.735,185.240,23.28,l_4yr_2,4YellowRound,POINT,4,1
22.251,185.240,23.28,l_4r_1,4Red,POINT,4,1
22.723,185.240,23.28,l_3_ob,3Orange,POINT,4,1
23.711,185.240,23.28,l_2dr_1,2DarkRed,POINT,4,1
23.754,185.240,23.28,l_3_ob,3Orange,POINT,4,1
24.141,185.240,23.28,l_2dr_1,2DarkRed,POINT,4,1
24.699,185.240,23.28,u_1t,1transparent,START,4,1
24.699,185.240,23.28,u_2dr_1,2DarkRed,START,4,1
26.632,185.240,23.28,BC,BrickClick,POINT,4,1
26.718,185.240,23.28,u_1t,1transparent,STOP,4,1
26.804,185.240,23.28,u_2dr_1,2DarkRed,STOP,4,1
26.804,185.240,23.28,u_base,Base,START,4,1
27.062,185.240,23.28,l_4yr_2,4YellowRound,POINT,4,1
27.835,185.240,23.28,l_4yr_1,4YellowRound,POINT,4,1
28.050,185.240,23.28,u_4r_3,4Red,START,4,1
28.308,185.240,23.28,l_4yr_1,4YellowRound,POINT,4,1
28.694,185.240,23.28,l_base,Base,START,4,1
30.498,185.240,23.28,BC,BrickClick,POINT,4,1
32.174,185.240,23.28,u_4r_3,4Red,STOP,4,1
32.216,185.240,23.28,l_base,Base,STOP,4,1
32.302,185.240,23.28,l_4yr_2,4YellowRound,POINT,4,1
32.474,185.240,23.28,l_4r_2,4Red,POINT,4,1
32.732,185.240,23.28,l_base,Base,START,4,1
32.818,185.240,23.28,u_4r_2,4Red,START,4,1
33.935,185.240,23.28,l_base,Base,STOP,4,1
33.978,185.240,23.28,l_4r_1,4Red,POINT,4,1
34.407,185.240,23.28,l_base,Base,START,4,1
34.450,185.240,23.28,BC,BrickClick,POINT,4,1
34.536,185.240,23.28,l_base,Base,STOP,4,1
34.579,185.240,23.28,l_4r_1,4Red,POINT,4,1
34.622,185.240,23.28,u_4r_2,4Red,STOP,4,1
34.966,185.240,23.28,l_base,Base,START,4,1
35.137,185.240,23.28,u_4r_1,4Red,START,4,1
36.512,185.240,23.28,BC,BrickClick,POINT,4,1
36.512,185.240,23.28,l_base,Base,STOP,4,1
36.555,185.240,23.28,l_3_om,3Orange,POINT,4,1
36.555,185.240,23.28,u_4r_1,4Red,STOP,4,1
37.199,185.240,23.28,l_4yr_3,4YellowRound,POINT,4,1
37.715,185.240,23.28,u_4r_4,4Red,START,4,1
37.973,185.240,23.28,l_base,Base,START,4,1
39.089,185.240,23.28,BC,BrickClick,POINT,4,1
39.433,185.240,23.28,Acc,Accidents,START,4,1
39.905,185.240,23.28,u_4r_4,4Red,STOP,4,1
41.838,185.240,23.28,l_base,Base,STOP,4,1
41.967,185.240,23.28,l_4yr_2,4YellowRound,POINT,4,1
42.225,185.240,23.28,Acc,Accidents,STOP,4,1
42.311,185.240,23.28,l_base,Base,START,4,1
42.483,185.240,23.28,u_4yr_1,4YellowRound,START,4,1
43.600,185.240,23.28,BC,BrickClick,POINT,4,1
44.029,185.240,23.28,u_4yr_1,4YellowRound,STOP,4,1
44.502,185.240,23.28,u_4yr_2,4YellowRound,START,4,1
45.490,185.240,23.28,BC,BrickClick,POINT,4,1
46.349,185.240,23.28,u_4yr_2,4YellowRound,STOP,4,1
46.735,185.240,23.28,u_4yr_4,4YellowRound,START,4,1
48.325,185.240,23.28,BC,BrickClick,POINT,4,1
48.411,185.240,23.28,l_base,Base,STOP,4,1
48.540,185.240,23.28,l_3_om,3Orange,POINT,4,1
48.711,185.240,23.28,u_4yr_4,4YellowRound,STOP,4,1
49.012,185.240,23.28,l_4yr_3,4YellowRound,POINT,4,1
49.356,185.240,23.28,u_4yr_3,4YellowRound,START,4,1
49.570,185.240,23.28,l_3_ob,3Orange,POINT,4,1
50.258,185.240,23.28,l_base,Base,START,4,1
50.387,185.240,23.28,BC,BrickClick,POINT,4,1
50.387,185.240,23.28,l_3_ob,3Orange,POINT,4,1
51.503,185.240,23.28,u_4yr_3,4YellowRound,STOP,4,1
51.933,185.240,23.28,u_3_ob,3Orange,START,4,1
53.179,185.240,23.28,l_base,Base,STOP,4,1
53.308,185.240,23.28,BC,BrickClick,POINT,4,1
53.351,185.240,23.28,l_base,Base,START,4,1
53.351,185.240,23.28,u_3_ob,3Orange,STOP,4,1
54.338,185.240,23.28,u_3_os,3Orange,START,4,1
57.603,185.240,23.28,Acc,Accidents,START,4,1
60.009,185.240,23.28,BC,BrickClick,POINT,4,1
60.653,185.240,23.28,l_base,Base,STOP,4,1
60.696,185.240,23.28,l_conf,Configuration,POINT,4,1
60.696,185.240,23.28,u_3_os,3Orange,STOP,4,1
60.911,185.240,23.28,l_base,Base,START,4,1
61.254,185.240,23.28,u_conf,Configuration,START,4,1
64.605,185.240,23.28,BC,BrickClick,POINT,4,1
64.605,185.240,23.28,u_conf,Configuration,STOP,4,1
64.734,185.240,23.28,l_base,Base,STOP,4,1
64.777,185.240,23.28,Acc,Accidents,STOP,4,1
64.777,185.240,23.28,l_3_om,3Orange,POINT,4,1
65.077,185.240,23.28,l_base,Base,START,4,1
65.507,185.240,23.28,u_3_om,3Orange,START,4,1
71.735,185.240,23.28,l_base,Base,STOP,4,1
73.325,185.240,23.28,l_base,Base,START,4,1
83.634,185.240,23.28,remove,Remove,POINT,4,1
83.892,185.240,23.28,u_3_os,3Orange,START,4,1
86.052,185.240,23.28,BC,BrickClick,POINT,4,1
86.340,185.240,23.28,u_3_os,3Orange,STOP,4,1
89.261,185.240,23.28,BC,BrickClick,POINT,4,1
89.261,185.240,23.28,u_3_om,3Orange,STOP,4,1
89.316,185.240,23.28,Acc,Accidents,START,4,1
92.784,185.240,23.28,BC,BrickClick,POINT,4,1
93.096,185.240,23.28,Acc,Accidents,STOP,4,1
93.557,185.240,23.28,l_base,Base,STOP,4,1
93.557,185.240,23.28,u_base,Base,STOP,4,1
0.939,161.810,25.55,l_2dr_1,2DarkRed,POINT,4,2
1.252,161.810,25.55,l_2dr_2,2DarkRed,POINT,4,2
1.957,161.810,25.55,l_4r_1,4Red,POINT,4,2
1.957,161.810,25.55,l_4yr_1,4YellowRound,POINT,4,2
2.544,161.810,25.55,l_2dr_1,2DarkRed,POINT,4,2
3.875,161.810,25.55,l_4r_1,4Red,POINT,4,2
5.288,161.810,25.55,l_4yr_1,4YellowRound,POINT,4,2
6.262,161.810,25.55,l_4yr_1,4YellowRound,POINT,4,2
6.793,161.810,25.55,l_4r_1,4Red,POINT,4,2
7.045,161.810,25.55,l_4r_2,4Red,POINT,4,2
7.867,161.810,25.55,l_4r_1,4Red,POINT,4,2
8.728,161.810,25.55,l_4r_2,4Red,POINT,4,2
9.119,161.810,25.55,l_4yr_1,4YellowRound,POINT,4,2
9.941,161.810,25.55,l_3_os,3Orange,POINT,4,2
10.215,161.810,25.55,l_4yr_1,4YellowRound,POINT,4,2
11.233,161.810,25.55,l_4r_2,4Red,POINT,4,2
11.663,161.810,25.55,l_4r_1,4Red,POINT,4,2
12.994,161.810,25.55,l_4yr_1,4YellowRound,POINT,4,2
14.403,161.810,25.55,l_4r_1,4Red,POINT,4,2
15.108,161.810,25.55,l_3_os,3Orange,POINT,4,2
15.890,161.810,25.55,l_2dr_2,2DarkRed,POINT,4,2
16.634,161.810,25.55,l_3_os,3Orange,POINT,4,2
16.869,161.810,25.55,l_4r_3,4Red,POINT,4,2
17.417,161.810,25.55,u_4yr_2,4YellowRound,START,4,2
17.495,161.810,25.55,u_4r_3,4Red,START,4,2
18.043,161.810,25.55,l_4r_3,4Red,POINT,4,2
19.609,161.810,25.55,BC,BrickClick,POINT,4,2
20.078,161.810,25.55,u_4r_3,4Red,STOP,4,2
20.078,161.810,25.55,u_4yr_2,4YellowRound,STOP,4,2
20.313,161.810,25.55,l_4r_2,4Red,POINT,4,2
20.783,161.810,25.55,u_4yr_3,4YellowRound,START,4,2
21.252,161.810,25.55,u_4r_2,4Red,START,4,2
21.605,161.810,25.55,l_2dr_2,2DarkRed,POINT,4,2
21.800,161.810,25.55,l_4yr_1,4YellowRound,POINT,4,2
22.818,161.810,25.55,BC,BrickClick,POINT,4,2
22.896,161.810,25.55,u_4yr_3,4YellowRound,STOP,4,2
22.935,161.810,25.55,u_4r_2,4Red,STOP,4,2
24.110,161.810,25.55,u_4r_1,4Red,START,4,2
24.110,161.810,25.55,u_4yr_1,4YellowRound,START,4,2
26.380,161.810,25.55,BC,BrickClick,POINT,4,2
26.575,161.810,25.55,u_4r_1,4Red,STOP,4,2
26.575,161.810,25.55,u_4yr_1,4YellowRound,STOP,4,2
27.202,161.810,25.55,u_4r_4,4Red,START,4,2
27.241,161.810,25.55,l_4r_4,4Red,POINT,4,2
27.476,161.810,25.55,u_4yr_4,4YellowRound,START,4,2
28.689,161.810,25.55,BC,BrickClick,POINT,4,2
29.628,161.810,25.55,l_2dr_1,2DarkRed,POINT,4,2
29.628,161.810,25.55,u_4r_4,4Red,STOP,4,2
29.628,161.810,25.55,u_4yr_4,4YellowRound,STOP,4,2
29.785,161.810,25.55,l_2dr_2,2DarkRed,POINT,4,2
30.020,161.810,25.55,u_3_ob,3Orange,START,4,2
30.294,161.810,25.55,l_3_os,3Orange,POINT,4,2
30.881,161.810,25.55,l_2dr_2,2DarkRed,POINT,4,2
33.346,161.810,25.55,u_3_ob,3Orange,STOP,4,2
34.072,161.810,25.55,l_conf,Configuration,POINT,4,2
34.190,161.810,25.55,u_conf,Configuration,START,4,2
34.307,161.810,25.55,l_2dr_2,2DarkRed,POINT,4,2
34.855,161.810,25.55,u_2dr_2,2DarkRed,START,4,2
37.438,161.810,25.55,BC,BrickClick,POINT,4,2
38.121,161.810,25.55,l_2dr_2,2DarkRed,POINT,4,2
38.121,161.810,25.55,u_2dr_2,2DarkRed,STOP,4,2
38.278,161.810,25.55,l_minibase,Minibase,START,4,2
38.278,161.810,25.55,u_minibase,Minibase,START,4,2
38.513,161.810,25.55,u_conf,Configuration,STOP,4,2
40.078,161.810,25.55,remove,Remove,POINT,4,2
40.587,161.810,25.55,BC,BrickClick,POINT,4,2
46.067,161.810,25.55,BC,BrickClick,POINT,4,2
47.123,161.810,25.55,remove,Remove,POINT,4,2
49.472,161.810,25.55,BC,BrickClick,POINT,4,2
50.841,161.810,25.55,remove,Remove,POINT,4,2
53.425,161.810,25.55,BC,BrickClick,POINT,4,2
53.973,161.810,25.55,u_conf,Configuration,START,4,2
54.286,161.810,25.55,l_3_ob,3Orange,POINT,4,2
54.286,161.810,25.55,l_minibase,Minibase,STOP,4,2
54.638,161.810,25.55,u_conf,Configuration,STOP,4,2
54.638,161.810,25.55,u_minibase,Minibase,STOP,4,2
55.303,161.810,25.55,l_2dr_1,2DarkRed,POINT,4,2
58.160,161.810,25.55,BC,BrickClick,POINT,4,2
60.744,161.810,25.55,l_3_ob,3Orange,POINT,4,2
61.174,161.810,25.55,l_minibase,Minibase,START,4,2
61.879,161.810,25.55,u_minibase,Minibase,START,4,2
62.153,161.810,25.55,l_minibase,Minibase,STOP,4,2
62.348,161.810,25.55,u_conf,Configuration,START,4,2
62.701,161.810,25.55,l_minibase,Minibase,START,4,2
62.935,161.810,25.55,u_conf,Configuration,STOP,4,2
64.618,161.810,25.55,l_minibase,Minibase,STOP,4,2
64.736,161.810,25.55,l_3_ob,3Orange,POINT,4,2
64.932,161.810,25.55,l_minibase,Minibase,START,4,2
66.967,161.810,25.55,BC,BrickClick,POINT,4,2
67.984,161.810,25.55,u_conf,Configuration,START,4,2
68.767,161.810,25.55,u_minibase,Minibase,STOP,4,2
68.845,161.810,25.55,u_minibase,Minibase,START,4,2
69.276,161.810,25.55,l_3_om,3Orange,POINT,4,2
69.432,161.810,25.55,l_minibase,Minibase,STOP,4,2
69.550,161.810,25.55,l_3_ob,3Orange,POINT,4,2
70.333,161.810,25.55,u_minibase,Minibase,STOP,4,2
70.607,161.810,25.55,l_minibase,Minibase,START,4,2
70.607,161.810,25.55,u_3_ob,3Orange,START,4,2
72.994,161.810,25.55,l_minibase,Minibase,STOP,4,2
73.033,161.810,25.55,l_3_os,3Orange,POINT,4,2
74.090,161.810,25.55,BC,BrickClick,POINT,4,2
74.129,161.810,25.55,u_3_ob,3Orange,STOP,4,2
74.364,161.810,25.55,l_3_os,3Orange,POINT,4,2
74.990,161.810,25.55,l_minibase,Minibase,START,4,2
75.264,161.810,25.55,l_minibase,Minibase,STOP,4,2
75.264,161.810,25.55,u_minibase,Minibase,START,4,2
78.591,161.810,25.55,l_3_os,3Orange,POINT,4,2
78.591,161.810,25.55,l_minibase,Minibase,START,4,2
80.000,161.810,25.55,BC,BrickClick,POINT,4,2
80.000,161.810,25.55,l_3_os,3Orange,POINT,4,2
80.000,161.810,25.55,l_minibase,Minibase,STOP,4,2
80.000,161.810,25.55,u_conf,Configuration,STOP,4,2
80.000,161.810,25.55,u_minibase,Minibase,STOP,4,2
80.078,161.810,25.55,l_base,Base,START,4,2
80.078,161.810,25.55,u_base,Base,START,4,2
80.626,161.810,25.55,u_1t,1transparent,START,4,2
85.440,161.810,25.55,l_base,Base,STOP,4,2
85.597,161.810,25.55,l_3_om,3Orange,POINT,4,2
86.341,161.810,25.55,l_base,Base,START,4,2
86.341,161.810,25.55,u_3_om,3Orange,START,4,2
88.180,161.810,25.55,BC,BrickClick,POINT,4,2
88.219,161.810,25.55,u_3_om,3Orange,STOP,4,2
90.607,161.810,25.55,BC,BrickClick,POINT,4,2
90.646,161.810,25.55,u_1t,1transparent,STOP,4,2
93.033,161.810,25.55,remove,Remove,POINT,4,2
95.382,161.810,25.55,remove,Remove,POINT,4,2
98.943,161.810,25.55,BC,BrickClick,POINT,4,2
100.039,161.810,25.55,l_1t,1transparent,POINT,4,2
100.039,161.810,25.55,l_base,Base,STOP,4,2
100.235,161.810,25.55,u_1t,1transparent,START,4,2
100.665,161.810,25.55,l_base,Base,START,4,2
102.035,161.810,25.55,BC,BrickClick,POINT,4,2
102.035,161.810,25.55,u_1t,1transparent,STOP,4,2
102.622,161.810,25.55,u_3_om,3Orange,START,4,2
102.740,161.810,25.55,Acc,Accidents,START,4,2
103.131,161.810,25.55,u_3_om,3Orange,STOP,4,2
103.249,161.810,25.55,l_1t,1transparent,POINT,4,2
103.601,161.810,25.55,u_1t,1transparent,START,4,2
104.149,161.810,25.55,l_base,Base,STOP,4,2
106.027,161.810,25.55,Acc,Accidents,STOP,4,2
106.027,161.810,25.55,BC,BrickClick,POINT,4,2
106.027,161.810,25.55,u_3_om,3Orange,START,4,2
106.145,161.810,25.55,u_1t,1transparent,STOP,4,2
107.750,161.810,25.55,l_base,Base,START,4,2
107.945,161.810,25.55,BC,BrickClick,POINT,4,2
108.258,161.810,25.55,u_3_om,3Orange,STOP,4,2
108.454,161.810,25.55,u_3_os,3Orange,START,4,2
112.642,161.810,25.55,BC,BrickClick,POINT,4,2
112.642,161.810,25.55,u_3_os,3Orange,STOP,4,2
114.012,161.810,25.55,remove,Remove,POINT,4,2
115.890,161.810,25.55,remove,Remove,POINT,4,2
117.339,161.810,25.55,BC,BrickClick,POINT,4,2
117.886,161.810,25.55,BC,BrickClick,POINT,4,2
119.022,161.810,25.55,l_base,Base,STOP,4,2
119.022,161.810,25.55,u_base,Base,STOP,4,2
2.181,131.100,25.68,l_4r_1,4Red,POINT,4,3
2.375,131.100,25.68,l_2dr_1,2DarkRed,POINT,4,3
3.037,131.100,25.68,l_1t,1transparent,POINT,4,3
3.037,131.100,25.68,l_4r_2,4Red,POINT,4,3
3.505,131.100,25.68,l_3_om,3Orange,POINT,4,3
3.544,131.100,25.68,l_2dr_1,2DarkRed,POINT,4,3
4.245,131.100,25.68,l_1t,1transparent,POINT,4,3
4.712,131.100,25.68,l_2dr_1,2DarkRed,POINT,4,3
5.413,131.100,25.68,l_1t,1transparent,POINT,4,3
5.685,131.100,25.68,l_2dr_1,2DarkRed,POINT,4,3
7.126,131.100,25.68,l_2dr_1,2DarkRed,POINT,4,3
7.516,131.100,25.68,l_3_ob,3Orange,POINT,4,3
8.139,131.100,25.68,l_3_om,3Orange,POINT,4,3
8.411,131.100,25.68,l_2dr_1,2DarkRed,POINT,4,3
8.995,131.100,25.68,l_4r_4,4Red,POINT,4,3
10.086,131.100,25.68,l_4yr_2,4YellowRound,POINT,4,3
10.514,131.100,25.68,l_4r_1,4Red,POINT,4,3
10.592,131.100,25.68,l_4yr_2,4YellowRound,POINT,4,3
11.059,131.100,25.68,l_4r_3,4Red,POINT,4,3
11.643,131.100,25.68,l_4yr_2,4YellowRound,POINT,4,3
15.382,131.100,25.68,l_4yr_2,4YellowRound,POINT,4,3
15.732,131.100,25.68,l_4r_3,4Red,POINT,4,3
16.939,131.100,25.68,l_2dr_1,2DarkRed,POINT,4,3
17.368,131.100,25.68,l_1t,1transparent,POINT,4,3
19.003,131.100,25.68,l_4yr_3,4YellowRound,POINT,4,3
19.003,131.100,25.68,u_2dr_1,2DarkRed,START,4,3
19.003,131.100,25.68,u_2dr_2,2DarkRed,START,4,3
19.237,131.100,25.68,l_2dr_2,2DarkRed,POINT,4,3
19.821,131.100,25.68,l_3_ob,3Orange,POINT,4,3
19.821,131.100,25.68,u_2dr_2,2DarkRed,STOP,4,3
20.171,131.100,25.68,l_4r_2,4Red,POINT,4,3
20.249,131.100,25.68,l_2dr_2,2DarkRed,POINT,4,3
20.249,131.100,25.68,u_3_ob,3Orange,START,4,3
21.028,131.100,25.68,l_3_om,3Orange,POINT,4,3
21.262,131.100,25.68,l_2dr_1,2DarkRed,POINT,4,3
21.573,131.100,25.68,l_4r_1,4Red,POINT,4,3
21.885,131.100,25.68,u_3_om,3Orange,START,4,3
22.702,131.100,25.68,BC,BrickClick,POINT,4,3
24.104,131.100,25.68,u_3_om,3Orange,STOP,4,3
24.338,131.100,25.68,BC,BrickClick,POINT,4,3
24.338,131.100,25.68,u_3_ob,3Orange,STOP,4,3
25.078,131.100,25.68,l_base,Base,START,4,3
25.818,131.100,25.68,remove,Remove,POINT,4,3
26.869,131.100,25.68,BC,BrickClick,POINT,4,3
26.869,131.100,25.68,u_2dr_1,2DarkRed,STOP,4,3
26.908,131.100,25.68,l_base,Base,STOP,4,3
26.947,131.100,25.68,u_base,Base,START,4,3
27.142,131.100,25.68,l_4r_3,4Red,POINT,4,3
27.298,131.100,25.68,l_base,Base,START,4,3
27.414,131.100,25.68,u_3_os,3Orange,START,4,3
28.621,131.100,25.68,BC,BrickClick,POINT,4,3
28.621,131.100,25.68,u_3_os,3Orange,STOP,4,3
29.673,131.100,25.68,u_4r_2,4Red,START,4,3
31.386,131.100,25.68,l_base,Base,STOP,4,3
31.503,131.100,25.68,l_4yr_2,4YellowRound,POINT,4,3
31.893,131.100,25.68,l_base,Base,START,4,3
32.282,131.100,25.68,u_4yr_1,4YellowRound,START,4,3
36.059,131.100,25.68,u_4yr_1,4YellowRound,STOP,4,3
37.227,131.100,25.68,l_base,Base,STOP,4,3
37.305,131.100,25.68,l_4r_2,4Red,POINT,4,3
37.578,131.100,25.68,l_4yr_2,4YellowRound,POINT,4,3
37.773,131.100,25.68,l_4r_1,4Red,POINT,4,3
38.045,131.100,25.68,l_base,Base,START,4,3
38.045,131.100,25.68,u_2dr_2,2DarkRed,START,4,3
39.603,131.100,25.68,BC,BrickClick,POINT,4,3
39.603,131.100,25.68,u_2dr_2,2DarkRed,STOP,4,3
41.121,131.100,25.68,u_4r_1,4Red,START,4,3
41.277,131.100,25.68,l_base,Base,STOP,4,3
41.316,131.100,25.68,l_4yr_2,4YellowRound,POINT,4,3
41.394,131.100,25.68,l_base,Base,START,4,3
46.417,131.100,25.68,l_base,Base,STOP,4,3
46.495,131.100,25.68,l_1t,1transparent,POINT,4,3
46.846,131.100,25.68,l_4yr_1,4YellowRound,POINT,4,3
47.079,131.100,25.68,l_4yr_2,4YellowRound,POINT,4,3
47.469,131.100,25.68,l_4r_4,4Red,POINT,4,3
47.664,131.100,25.68,l_1t,1transparent,POINT,4,3
47.897,131.100,25.68,l_4yr_1,4YellowRound,POINT,4,3
48.949,131.100,25.68,l_base,Base,START,4,3
