time,total_length,FPS,behavior,behavioral_category,status,participantID,block,start_timestamp,duration_ms,start_frame_index,end_frame_index,norm_pos_x,norm_pos_y,confidence,time_pupil,time_dif
81.943,199.79,18.22,u_2dr_1,2DarkRed,STOP,16,3,1249.4817239999998,179.6350000001894,1634,1634,0.5166714742472953,0.7135725060526525,0.7114295756248065,82.10973199999967,0.16673199999966926
81.998,199.79,18.22,l_2dr_2,2DarkRed,POINT,16,3,1249.4817239999998,179.6350000001894,1634,1634,0.5166714742472953,0.7135725060526525,0.7114295756248065,82.10973199999967,0.11173199999966243
82.108,199.79,18.22,l_3_ob,3Orange,POINT,16,3,1249.4817239999998,179.6350000001894,1634,1634,0.5166714742472953,0.7135725060526525,0.7114295756248065,82.10973199999967,0.0017319999996630031
82.108,199.79,18.22,u_3_om,3Orange,START,16,3,1249.4817239999998,179.6350000001894,1634,1634,0.5166714742472953,0.7135725060526525,0.7114295756248065,82.10973199999967,0.0017319999996630031
84.138,199.79,18.22,BC,BrickClick,POINT,16,3,1251.3911504999999,302.650500000027,1676,1685,0.5022897898501665,0.7250790885959919,0.7240123085797968,84.01915849999978,0.11884150000022942
84.248,199.79,18.22,u_3_om,3Orange,STOP,16,3,1251.7180039999998,371.6349999999693,1686,1692,0.48625285142423963,0.7239207669882199,0.7432860469348185,84.34601199999975,0.0980119999997413
84.358,199.79,18.22,l_conf,Configuration,POINT,16,3,1251.7180039999998,371.6349999999693,1686,1692,0.48625285142423963,0.7239207669882199,0.7432860469348185,84.34601199999975,0.011988000000258126
84.358,199.79,18.22,u_3_ob,3Orange,STOP,16,3,1251.7180039999998,371.6349999999693,1686,1692,0.48625285142423963,0.7239207669882199,0.7432860469348185,84.34601199999975,0.011988000000258126
84.358,199.79,18.22,u_conf,Configuration,START,16,3,1251.7180039999998,371.6349999999693,1686,1692,0.48625285142423963,0.7239207669882199,0.7432860469348185,84.34601199999975,0.011988000000258126
84.468,199.79,18.22,l_2dr_1,2DarkRed,POINT,16,3,1251.7180039999998,371.6349999999693,1686,1692,0.48625285142423963,0.7239207669882199,0.7432860469348185,84.34601199999975,0.12198800000025756
84.742,199.79,18.22,u_2dr_1,2DarkRed,START,16,3,1252.3321059999998,469.6200000000772,1698,1710,0.4992139149445131,0.7007357542341585,0.7399380618953312,84.96011399999975,0.21811399999974412
87.816,199.79,18.22,u_conf,Configuration,STOP,16,3,1255.035128,489.9159999999938,1768,1777,0.48430557973758526,0.704737726905201,0.7457371689469677,87.6631359999999,0.15286400000010758
87.925,199.79,18.22,BC,BrickClick,POINT,16,3,1255.035128,489.9159999999938,1768,1777,0.48430557973758526,0.704737726905201,0.7457371689469677,87.6631359999999,0.26186400000010224
